{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_003_028.jpg', 'label': 0, 'file_name': 'Cochlospermum_003_028.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_006_022.jpg', 'label': 7, 'file_name': 'Apuleia_006_022.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_000_036.jpg', 'label': 2, 'file_name': 'Astronium_000_036.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_005_019.jpg', 'label': 5, 'file_name': 'Byrsonima_005_019.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_004_033.jpg', 'label': 1, 'file_name': 'Aspidosperma_004_033.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_005_016.jpg', 'label': 1, 'file_name': 'Aspidosperma_005_016.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_006_001.jpg', 'label': 9, 'file_name': 'Cedrelinga_006_001.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_003_026.jpg', 'label': 8, 'file_name': 'Calophyllum_003_026.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_002_027.jpg', 'label': 2, 'file_name': 'Astronium_002_027.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_004_022.jpg', 'label': 8, 'file_name': 'Calophyllum_004_022.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_005_025.jpg', 'label': 2, 'file_name': 'Astronium_005_025.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Copaifera/Copaifera_004_012.jpg', 'label': 3, 'file_name': 'Copaifera_004_012.jpg', 'class': 'Copaifera'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_006_038.jpg', 'label': 7, 'file_name': 'Apuleia_006_038.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_005_017.jpg', 'label': 7, 'file_name': 'Apuleia_005_017.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_000_008.jpg', 'label': 5, 'file_name': 'Byrsonima_000_008.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_006_024.jpg', 'label': 8, 'file_name': 'Calophyllum_006_024.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_002_012.jpg', 'label': 9, 'file_name': 'Cedrelinga_002_012.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_000_014.jpg', 'label': 8, 'file_name': 'Calophyllum_000_014.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_000_010.jpg', 'label': 4, 'file_name': 'Combretum_000_010.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_001_003.jpg', 'label': 9, 'file_name': 'Cedrelinga_001_003.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_003_015.jpg', 'label': 1, 'file_name': 'Aspidosperma_003_015.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_006_023.jpg', 'label': 2, 'file_name': 'Astronium_006_023.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_005_027.jpg', 'label': 1, 'file_name': 'Aspidosperma_005_027.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_000_005.jpg', 'label': 4, 'file_name': 'Combretum_000_005.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_000_009.jpg', 'label': 7, 'file_name': 'Apuleia_000_009.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_005_005.jpg', 'label': 6, 'file_name': 'Cecropia_005_005.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_002_033.jpg', 'label': 9, 'file_name': 'Cedrelinga_002_033.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_001_029.jpg', 'label': 2, 'file_name': 'Astronium_001_029.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_003_005.jpg', 'label': 0, 'file_name': 'Cochlospermum_003_005.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_000_020.jpg', 'label': 8, 'file_name': 'Calophyllum_000_020.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_004_007.jpg', 'label': 7, 'file_name': 'Apuleia_004_007.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_000_022.jpg', 'label': 8, 'file_name': 'Calophyllum_000_022.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_004_005.jpg', 'label': 2, 'file_name': 'Astronium_004_005.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_004_007.jpg', 'label': 1, 'file_name': 'Aspidosperma_004_007.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_001_000.jpg', 'label': 7, 'file_name': 'Apuleia_001_000.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_003_017.jpg', 'label': 0, 'file_name': 'Cochlospermum_003_017.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_002_018.jpg', 'label': 8, 'file_name': 'Calophyllum_002_018.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_001_013.jpg', 'label': 6, 'file_name': 'Cecropia_001_013.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_004_019.jpg', 'label': 1, 'file_name': 'Aspidosperma_004_019.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_001_035.jpg', 'label': 5, 'file_name': 'Byrsonima_001_035.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_002_025.jpg', 'label': 9, 'file_name': 'Cedrelinga_002_025.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_004_021.jpg', 'label': 5, 'file_name': 'Byrsonima_004_021.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_003_021.jpg', 'label': 5, 'file_name': 'Byrsonima_003_021.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_004_006.jpg', 'label': 8, 'file_name': 'Calophyllum_004_006.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_000_026.jpg', 'label': 0, 'file_name': 'Cochlospermum_000_026.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_006_003.jpg', 'label': 4, 'file_name': 'Combretum_006_003.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_002_039.jpg', 'label': 6, 'file_name': 'Cecropia_002_039.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_002_006.jpg', 'label': 4, 'file_name': 'Combretum_002_006.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_003_021.jpg', 'label': 6, 'file_name': 'Cecropia_003_021.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_001_025.jpg', 'label': 7, 'file_name': 'Apuleia_001_025.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_006_021.jpg', 'label': 4, 'file_name': 'Combretum_006_021.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_000_008.jpg', 'label': 2, 'file_name': 'Astronium_000_008.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_001_035.jpg', 'label': 2, 'file_name': 'Astronium_001_035.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_006_038.jpg', 'label': 5, 'file_name': 'Byrsonima_006_038.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_000_032.jpg', 'label': 1, 'file_name': 'Aspidosperma_000_032.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_004_004.jpg', 'label': 8, 'file_name': 'Calophyllum_004_004.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Copaifera/Copaifera_003_039.jpg', 'label': 3, 'file_name': 'Copaifera_003_039.jpg', 'class': 'Copaifera'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_000_022.jpg', 'label': 9, 'file_name': 'Cedrelinga_000_022.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_000_024.jpg', 'label': 9, 'file_name': 'Cedrelinga_000_024.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_005_017.jpg', 'label': 8, 'file_name': 'Calophyllum_005_017.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_000_015.jpg', 'label': 8, 'file_name': 'Calophyllum_000_015.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_005_003.jpg', 'label': 0, 'file_name': 'Cochlospermum_005_003.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_000_024.jpg', 'label': 5, 'file_name': 'Byrsonima_000_024.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_005_011.jpg', 'label': 4, 'file_name': 'Combretum_005_011.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_006_024.jpg', 'label': 2, 'file_name': 'Astronium_006_024.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_005_033.jpg', 'label': 2, 'file_name': 'Astronium_005_033.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Copaifera/Copaifera_005_038.jpg', 'label': 3, 'file_name': 'Copaifera_005_038.jpg', 'class': 'Copaifera'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_006_007.jpg', 'label': 7, 'file_name': 'Apuleia_006_007.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_000_036.jpg', 'label': 1, 'file_name': 'Aspidosperma_000_036.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_004_036.jpg', 'label': 8, 'file_name': 'Calophyllum_004_036.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_005_013.jpg', 'label': 9, 'file_name': 'Cedrelinga_005_013.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cedrelinga/Cedrelinga_005_023.jpg', 'label': 9, 'file_name': 'Cedrelinga_005_023.jpg', 'class': 'Cedrelinga'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_005_023.jpg', 'label': 4, 'file_name': 'Combretum_005_023.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_004_023.jpg', 'label': 0, 'file_name': 'Cochlospermum_004_023.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_006_006.jpg', 'label': 6, 'file_name': 'Cecropia_006_006.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_004_037.jpg', 'label': 5, 'file_name': 'Byrsonima_004_037.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_004_031.jpg', 'label': 7, 'file_name': 'Apuleia_004_031.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_004_033.jpg', 'label': 2, 'file_name': 'Astronium_004_033.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_005_033.jpg', 'label': 0, 'file_name': 'Cochlospermum_005_033.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Aspidosperma/Aspidosperma_004_031.jpg', 'label': 1, 'file_name': 'Aspidosperma_004_031.jpg', 'class': 'Aspidosperma'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cochlospermum/Cochlospermum_004_014.jpg', 'label': 0, 'file_name': 'Cochlospermum_004_014.jpg', 'class': 'Cochlospermum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Astronium/Astronium_004_006.jpg', 'label': 2, 'file_name': 'Astronium_004_006.jpg', 'class': 'Astronium'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Calophyllum/Calophyllum_005_026.jpg', 'label': 8, 'file_name': 'Calophyllum_005_026.jpg', 'class': 'Calophyllum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_004_021.jpg', 'label': 4, 'file_name': 'Combretum_004_021.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Apuleia/Apuleia_000_011.jpg', 'label': 7, 'file_name': 'Apuleia_000_011.jpg', 'class': 'Apuleia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Combretum/Combretum_002_019.jpg', 'label': 4, 'file_name': 'Combretum_002_019.jpg', 'class': 'Combretum'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_002_031.jpg', 'label': 6, 'file_name': 'Cecropia_002_031.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_005_006.jpg', 'label': 6, 'file_name': 'Cecropia_005_006.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Byrsonima/Byrsonima_003_024.jpg', 'label': 5, 'file_name': 'Byrsonima_003_024.jpg', 'class': 'Byrsonima'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Cecropia/Cecropia_001_006.jpg', 'label': 6, 'file_name': 'Cecropia_001_006.jpg', 'class': 'Cecropia'}
{'img_path': '../tf_img_classifier_scratch/data/original_jpg_structured_train-validation-only/Copaifera/Copaifera_001_016.jpg', 'label': 3, 'file_name': 'Copaifera_001_016.jpg', 'class': 'Copaifera'}
